protein,ligand,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,micromolar_affinity_pred_value
O43617,CER_d18_0_16_0_C16,0.7820821404457092,0.8712152242660522,0.7534372210502625,0.7534372210502625,0.0,0.7892433404922485,0.6708605289459229,0.9000150561332703,2.240692377090454,"{'0': 0.8970175981521606, '1': 0.6932107210159302}","{'0': {'0': 0.8970175981521606, '1': 0.29389265179634094}, '1': {'0': 0.7534372210502625, '1': 0.6932107210159302}}",0.5086566209793091,0.47939035296440125,0.6526805758476257,0.4934822618961334,0.36463263630867004,0.46529844403266907,3.2259424913095516
O43633,CER_d18_0_16_0_C16,0.6895813941955566,0.6928037405014038,0.7411385178565979,0.7411385178565979,0.0,0.6766921281814575,0.4804830551147461,1.3870086669921875,3.7282416820526123,"{'0': 0.7305265665054321, '1': 0.6994729042053223}","{'0': {'0': 0.7305265665054321, '1': 0.16747203469276428}, '1': {'0': 0.7411385178565979, '1': 0.6994729042053223}}",1.0875190496444702,0.6264013051986694,0.3355628550052643,0.7041009664535522,1.839475154876709,0.5487017035484314,12.232607742833162
O43657,CER_d18_0_16_0_C16,0.7566853761672974,0.8024827837944031,0.7883427739143372,0.7883427739143372,0.0,0.7487710118293762,0.48560047149658203,0.7718334197998047,2.1378912925720215,"{'0': 0.8046758770942688, '1': 0.7026258111000061}","{'0': {'0': 0.8046758770942688, '1': 0.2841077148914337}, '1': {'0': 0.7883427739143372, '1': 0.7026258111000061}}",0.7660961151123047,0.33237358927726746,-0.15224608778953552,0.2927784025669098,1.6844383478164673,0.3719687759876251,5.8357424268075935
O43680,CER_d18_0_16_0_C16,0.5423119068145752,0.9016605615615845,0.863875150680542,0.863875150680542,0.0,0.4619210958480835,0.3523465096950531,0.5696974396705627,1.1747653484344482,"{'0': 0.9155078530311584, '1': 0.7886703610420227}","{'0': {'0': 0.9155078530311584, '1': 0.4022599160671234}, '1': {'0': 0.863875150680542, '1': 0.7886703610420227}}",1.0598325729370117,0.6733279228210449,0.8401844501495361,0.8258309960365295,1.2794808149337769,0.5208249092102051,11.477110762946912
O43681,CER_d18_0_16_0_C16,0.7402873635292053,0.8775206804275513,0.854118287563324,0.854118287563324,0.0,0.7118296027183533,0.480934202671051,0.6981428265571594,1.5982788801193237,"{'0': 0.8845659494400024, '1': 0.7660160064697266}","{'0': {'0': 0.8845659494400024, '1': 0.3266616761684418}, '1': {'0': 0.854118287563324, '1': 0.7660160064697266}}",0.9384157657623291,0.5834931135177612,0.06999216228723526,0.6499784588813782,1.8068393468856812,0.5170077085494995,8.677922470215876
O43692,CER_d18_0_16_0_C16,0.7075371146202087,0.807620108127594,0.6111061573028564,0.6111061573028564,0.0,0.731644868850708,0.40780749917030334,1.4583954811096191,7.446025848388672,"{'0': 0.8380994200706482, '1': 0.6649634838104248}","{'0': {'0': 0.8380994200706482, '1': 0.19953949749469757}, '1': {'0': 0.6111061573028564, '1': 0.6649634838104248}}",1.1507370471954346,0.32893097400665283,0.3954484462738037,0.45047420263290405,1.906025767326355,0.2073877453804016,14.149368170462823
O43708,CER_d18_0_16_0_C16,0.8463997840881348,0.9357860684394836,0.7582002878189087,0.7582002878189087,0.0,0.8684496283531189,0.5251083970069885,0.5834195017814636,2.2274246215820312,"{'0': 0.9705790281295776, '1': 0.7469747066497803}","{'0': {'0': 0.9705790281295776, '1': 0.32748177647590637}, '1': {'0': 0.7582002878189087, '1': 0.7469747066497803}}",1.443657398223877,0.34503597021102905,1.104453682899475,0.39011073112487793,1.7828611135482788,0.29996123909950256,27.775213007713237
O43716,CER_d18_0_16_0_C16,0.6272024512290955,0.6055072546005249,0.7477774024009705,0.7477774024009705,0.0,0.5970586538314819,0.3886289894580841,1.001184344291687,3.0199360847473145,"{'0': 0.5657551884651184, '1': 0.7301091551780701}","{'0': {'0': 0.5657551884651184, '1': 0.284504234790802}, '1': {'0': 0.7477774024009705, '1': 0.7301091551780701}}",1.7142560482025146,0.5224682092666626,1.9511874914169312,0.5103768706321716,1.4773244857788086,0.5345596075057983,51.79120888231531
O43759,CER_d18_0_16_0_C16,0.7049375772476196,0.7560248970985413,0.6991565227508545,0.6991565227508545,0.0,0.7063828110694885,0.4922657608985901,1.1777825355529785,3.303288221359253,"{'0': 0.7664474844932556, '1': 0.6556407809257507}","{'0': {'0': 0.7664474844932556, '1': 0.16494745016098022}, '1': {'0': 0.6991565227508545, '1': 0.6556407809257507}}",1.1839511394500732,0.5443611741065979,1.0550044775009155,0.7126665115356445,1.3128976821899414,0.3760558068752289,15.273942082092496
O43766,CER_d18_0_16_0_C16,0.6505188345909119,0.7323746681213379,0.32095998525619507,0.32095998525619507,0.0,0.7329085469245911,0.4036610722541809,2.190727472305298,8.213517189025879,"{'0': 0.7789025902748108, '1': 0.6420069336891174}","{'0': {'0': 0.7789025902748108, '1': 0.11124201864004135}, '1': {'0': 0.32095998525619507, '1': 0.6420069336891174}}",1.213782787322998,0.39972710609436035,0.5793420672416687,0.341243714094162,1.8482235670089722,0.4582104980945587,16.359980712358226
O43822,CER_d18_0_16_0_C16,0.7146047949790955,0.7869654893875122,0.7712811231613159,0.7712811231613159,0.0,0.7004356384277344,0.43270665407180786,0.9572847485542297,3.1770546436309814,"{'0': 0.8204244375228882, '1': 0.7437620162963867}","{'0': {'0': 0.8204244375228882, '1': 0.23256032168865204}, '1': {'0': 0.7712811231613159, '1': 0.7437620162963867}}",1.1779558658599854,0.561075747013092,0.646826446056366,0.6011868715286255,1.70908522605896,0.5209646224975586,15.064539686192969
O43903,CER_d18_0_16_0_C16,0.692475438117981,0.8945717811584473,0.6748892664909363,0.6748892664909363,0.0,0.6968719363212585,0.3463819921016693,0.7896016836166382,3.4936013221740723,"{'0': 0.9319431781768799, '1': 0.6830618977546692}","{'0': {'0': 0.9319431781768799, '1': 0.19836242496967316}, '1': {'0': 0.6748892664909363, '1': 0.6830618977546692}}",0.8519102334976196,0.42417705059051514,0.251973956823349,0.48639655113220215,1.4518464803695679,0.36195752024650574,7.110665245603272
O43918,CER_d18_0_16_0_C16,0.46989694237709045,0.2848523259162903,0.5618324875831604,0.5618324875831604,0.0,0.44691306352615356,0.3033805191516876,3.7377119064331055,8.202618598937988,"{'0': 0.29506707191467285, '1': 0.7351214289665222}","{'0': {'0': 0.29506707191467285, '1': 0.1578650176525116}, '1': {'0': 0.5618324875831604, '1': 0.7351214289665222}}",0.8584432601928711,0.5784624218940735,0.5746119022369385,0.5876252055168152,1.1422746181488037,0.5692996382713318,7.218438491521596
O60218,CER_d18_0_16_0_C16,0.9310064315795898,0.9728425741195679,0.9194555282592773,0.9194555282592773,0.0,0.9338940978050232,0.7848101258277893,0.4109242856502533,0.982387125492096,"{'0': 0.9793063998222351, '1': 0.8234512209892273}","{'0': {'0': 0.9793063998222351, '1': 0.6160269379615784}, '1': {'0': 0.9194555282592773, '1': 0.8234512209892273}}",0.5062704682350159,0.3118791878223419,-0.10459709167480469,0.30621594190597534,1.1171380281448364,0.3175424337387085,3.208266734399577
O60232,CER_d18_0_16_0_C16,0.6434640288352966,0.710751473903656,0.6344087719917297,0.6344087719917297,0.0,0.645727813243866,0.3980562090873718,1.4328994750976562,5.127166271209717,"{'0': 0.7258474826812744, '1': 0.619199275970459}","{'0': {'0': 0.7258474826812744, '1': 0.16414129734039307}, '1': {'0': 0.6344087719917297, '1': 0.619199275970459}}",1.0674848556518555,0.6534185409545898,0.6466131806373596,0.8185480237007141,1.488356590270996,0.48828911781311035,11.681129957072871
O60240,CER_d18_0_16_0_C16,0.41190415620803833,0.508469820022583,0.5892518758773804,0.5892518758773804,0.0,0.36756718158721924,0.2659704089164734,3.2611095905303955,7.2360920906066895,"{'0': 0.5032274723052979, '1': 0.7308633327484131}","{'0': {'0': 0.5032274723052979, '1': 0.1867954134941101}, '1': {'0': 0.5892518758773804, '1': 0.7308633327484131}}",1.70936119556427,0.6378459334373474,1.4382908344268799,0.6469883918762207,1.9804315567016602,0.6287034749984741,51.21075699049925
O60243,CER_d18_0_16_0_C16,0.7146813869476318,0.7324479818344116,0.48618558049201965,0.48618558049201965,0.0,0.7718053460121155,0.4270065426826477,1.129785418510437,10.562177658081055,"{'0': 0.7878260612487793, '1': 0.6841018199920654}","{'0': {'0': 0.7878260612487793, '1': 0.08110200613737106}, '1': {'0': 0.48618558049201965, '1': 0.6841018199920654}}",1.22884202003479,0.4899734854698181,1.1684925556182861,0.4109930396080017,1.2891913652420044,0.5689539313316345,16.937215762965867
O60256,CER_d18_0_16_0_C16,0.7125335335731506,0.809192419052124,0.5221912860870361,0.5221912860870361,0.0,0.7601190805435181,0.4303704500198364,1.3324426412582397,8.587882041931152,"{'0': 0.839756429195404, '1': 0.6439163684844971}","{'0': {'0': 0.839756429195404, '1': 0.15146346390247345}, '1': {'0': 0.5221912860870361, '1': 0.6439163684844971}}",1.4839138984680176,0.171731099486351,1.521240234375,0.11845528334379196,1.4465875625610352,0.22500692307949066,30.472907857373908
O60279,CER_d18_0_16_0_C16,0.42138049006462097,0.30825307965278625,0.5517413020133972,0.5517413020133972,0.0,0.3887902498245239,0.3044925630092621,5.040529727935791,12.070813179016113,"{'0': 0.30790281295776367, '1': 0.718890368938446}","{'0': {'0': 0.30790281295776367, '1': 0.14844635128974915}, '1': {'0': 0.5517413020133972, '1': 0.718890368938446}}",0.9307123422622681,0.587037205696106,0.8477346301078796,0.625867486000061,1.0136901140213013,0.5482068657875061,8.525352447742389
O60318,CER_d18_0_16_0_C16,0.5578462481498718,0.36524200439453125,0.3378317952156067,0.3378317952156067,0.0,0.6128498911857605,0.4937470555305481,2.6517653465270996,22.006763458251953,"{'0': 0.3683575689792633, '1': 0.762162983417511}","{'0': {'0': 0.3683575689792633, '1': 0.17413409054279327}, '1': {'0': 0.3378317952156067, '1': 0.762162983417511}}",0.5783371925354004,0.38988620042800903,0.028653644025325775,0.333042174577713,1.1280207633972168,0.44673025608062744,3.787365271251682
O60347,CER_d18_0_16_0_C16,0.48840218782424927,0.5096908807754517,0.449777215719223,0.449777215719223,0.0,0.4980584383010864,0.37225303053855896,4.472957134246826,13.763187408447266,"{'0': 0.5128204822540283, '1': 0.7026138305664062}","{'0': {'0': 0.5128204822540283, '1': 0.1464524120092392}, '1': {'0': 0.449777215719223, '1': 0.7026138305664062}}",0.8239999413490295,0.5183014273643494,0.43621620535850525,0.7134264707565308,1.2117836475372314,0.32317641377449036,6.668066791621406
O60397,CER_d18_0_16_0_C16,0.6895269751548767,0.7233893871307373,0.9367508292198181,0.9367508292198181,0.0,0.6277210116386414,0.4109613299369812,0.5787731409072876,1.3200660943984985,"{'0': 0.6627854108810425, '1': 0.8294280767440796}","{'0': {'0': 0.6627854108810425, '1': 0.359406054019928}, '1': {'0': 0.9367508292198181, '1': 0.8294280767440796}}",0.9728811979293823,0.7026678323745728,0.8583061099052429,0.7813233733177185,1.087456226348877,0.6240123510360718,9.39466282646178
O60404,CER_d18_0_16_0_C16,0.7861558794975281,0.9146473407745361,0.7946487069129944,0.7946487069129944,0.0,0.7840326428413391,0.46787646412849426,0.697685182094574,2.3486971855163574,"{'0': 0.9296180605888367, '1': 0.7431154251098633}","{'0': {'0': 0.9296180605888367, '1': 0.24027013778686523}, '1': {'0': 0.7946487069129944, '1': 0.7431154251098633}}",0.7699192762374878,0.169463649392128,-0.09676512330770493,0.05311449617147446,1.6366037130355835,0.2858127951622009,5.887342151945355
O60412,CER_d18_0_16_0_C16,0.8359376192092896,0.9086970686912537,0.8561872839927673,0.8561872839927673,0.0,0.8308751583099365,0.5953066349029541,0.6143931150436401,1.4933353662490845,"{'0': 0.9171417355537415, '1': 0.7550296783447266}","{'0': {'0': 0.9171417355537415, '1': 0.3665927052497864}, '1': {'0': 0.8561872839927673, '1': 0.7550296783447266}}",0.4866805076599121,0.18195824325084686,-0.35350117087364197,0.11095181852579117,1.3268622159957886,0.25296467542648315,3.06676506715691
O60427,CER_d18_0_16_0_C16,0.886182963848114,0.9305230975151062,0.8154420852661133,0.8154420852661133,0.0,0.9038681983947754,0.7933534383773804,0.6446592211723328,2.9018635749816895,"{'0': 0.9410578012466431, '1': 0.7728492617607117}","{'0': {'0': 0.9410578012466431, '1': 0.37854018807411194}, '1': {'0': 0.8154420852661133, '1': 0.7728492617607117}}",0.5034063458442688,0.21970298886299133,-0.11572582274675369,0.12389881908893585,1.1225385665893555,0.315507173538208,3.187178197240879
O60486,CER_d18_0_16_0_C16,0.6782383322715759,0.5862800478935242,0.21147194504737854,0.21147194504737854,0.0,0.7949298620223999,0.587321937084198,0.8301442265510559,21.41093635559082,"{'0': 0.5959232449531555, '1': 0.7726444005966187}","{'0': {'0': 0.5959232449531555, '1': 0.15701228380203247}, '1': {'0': 0.21147194504737854, '1': 0.7726444005966187}}",1.1412453651428223,0.24974572658538818,1.024815320968628,0.10817275941371918,1.2576754093170166,0.391318678855896,13.84348279025332
O60507,CER_d18_0_16_0_C16,0.7446006536483765,0.8125450015068054,0.5332674384117126,0.5332674384117126,0.0,0.7974339127540588,0.4612053334712982,1.1661155223846436,11.462825775146484,"{'0': 0.8425579071044922, '1': 0.6356001496315002}","{'0': {'0': 0.8425579071044922, '1': 0.16499769687652588}, '1': {'0': 0.5332674384117126, '1': 0.6356001496315002}}",1.4763506650924683,0.25321829319000244,1.1704908609390259,0.09642647206783295,1.7822104692459106,0.41001012921333313,29.94681675110199
O60516,CER_d18_0_16_0_C16,0.4185468852519989,0.409313827753067,0.31584012508392334,0.31584012508392334,0.0,0.444223552942276,0.3529565930366516,1.7996776103973389,7.1313557624816895,"{'0': 0.4454917311668396, '1': 0.597613513469696}","{'0': {'0': 0.4454917311668396, '1': 0.125592440366745}, '1': {'0': 0.31584012508392334, '1': 0.597613513469696}}",0.9426555633544922,0.5637179613113403,0.8131789565086365,0.5995049476623535,1.0721322298049927,0.5279309749603271,8.763055521967674
O60566,CER_d18_0_16_0_C16,0.4653177261352539,0.3957855999469757,0.29461750388145447,0.29461750388145447,0.0,0.5079928040504456,0.3503590524196625,3.9062399864196777,17.157962799072266,"{'0': 0.4033781588077545, '1': 0.7187462449073792}","{'0': {'0': 0.4033781588077545, '1': 0.13386277854442596}, '1': {'0': 0.29461750388145447, '1': 0.7187462449073792}}",0.36012670397758484,0.21223953366279602,-0.10735061019659042,0.014737175777554512,0.8276039958000183,0.4097418785095215,2.2915361033270965
O60645,CER_d18_0_16_0_C16,0.7197989225387573,0.674022912979126,0.3516499698162079,0.3516499698162079,0.0,0.8118361234664917,0.5084144473075867,1.3301950693130493,14.553133964538574,"{'0': 0.6987877488136292, '1': 0.6902740597724915}","{'0': {'0': 0.6987877488136292, '1': 0.10750732570886612}, '1': {'0': 0.3516499698162079, '1': 0.6902740597724915}}",1.1283695697784424,0.6113011837005615,0.3517557382583618,0.7208357453346252,1.9049835205078125,0.501766562461853,13.439080945961637
O60674,CER_d18_0_16_0_C16,0.8098465204238892,0.7913987636566162,0.7558450698852539,0.7558450698852539,0.0,0.8233469128608704,0.720031201839447,1.1088922023773193,6.5636186599731445,"{'0': 0.7942478060722351, '1': 0.7399911284446716}","{'0': {'0': 0.7942478060722351, '1': 0.1998598277568817}, '1': {'0': 0.7558450698852539, '1': 0.7399911284446716}}",0.8484566807746887,0.2721385359764099,0.5696225166320801,0.13362044095993042,1.1272908449172974,0.4106566309928894,7.054344761311792
O60701,CER_d18_0_16_0_C16,0.8560720682144165,0.8863808512687683,0.7701859474182129,0.7701859474182129,0.0,0.8775435090065002,0.6148211359977722,0.7282595634460449,4.417270183563232,"{'0': 0.8956846594810486, '1': 0.7866050004959106}","{'0': {'0': 0.8956846594810486, '1': 0.3687136471271515}, '1': {'0': 0.7701859474182129, '1': 0.7866050004959106}}",1.66019868850708,0.13457906246185303,1.9900377988815308,0.01646646112203598,1.330359697341919,0.2526916563510895,45.729735402170306
O60716,CER_d18_0_16_0_C16,0.46546146273612976,0.5321159958839417,0.2383420318365097,0.2383420318365097,0.0,0.5222412943840027,0.33975329995155334,4.605546951293945,20.366167068481445,"{'0': 0.5448031425476074, '1': 0.7151297926902771}","{'0': {'0': 0.5448031425476074, '1': 0.12304512411355972}, '1': {'0': 0.2383420318365097, '1': 0.7151297926902771}}",1.3962148427963257,0.42070695757865906,1.3576810359954834,0.42099788784980774,1.434748649597168,0.4204160273075104,24.90088845206261
O60756,CER_d18_0_16_0_C16,0.4720802307128906,0.5126854777336121,0.4322311282157898,0.4322311282157898,0.0,0.482042521238327,0.34003838896751404,1.5484579801559448,4.246484279632568,"{'0': 0.5526468753814697, '1': 0.5852231979370117}","{'0': {'0': 0.5526468753814697, '1': 0.17260900139808655}, '1': {'0': 0.4322311282157898, '1': 0.5852231979370117}}",0.5994335412979126,0.6432368159294128,0.3401046693325043,0.701708972454071,0.8587624430656433,0.5847646594047546,3.97588250154836
O60759,CER_d18_0_16_0_C16,0.529146671295166,0.8403205275535583,0.8743106722831726,0.8743106722831726,0.0,0.4428556561470032,0.31687119603157043,1.0038731098175049,2.4355552196502686,"{'0': 0.838344931602478, '1': 0.8099941611289978}","{'0': {'0': 0.838344931602478, '1': 0.4667080342769623}, '1': {'0': 0.8743106722831726, '1': 0.8099941611289978}}",0.9659128189086914,0.48280754685401917,0.7699735760688782,0.4520103931427002,1.1618520021438599,0.5136047005653381,9.245125669173833
O60763,CER_d18_0_16_0_C16,0.7704792022705078,0.6577199697494507,0.730428159236908,0.730428159236908,0.0,0.7804919481277466,0.7090010643005371,1.713329553604126,8.037174224853516,"{'0': 0.6552900671958923, '1': 0.7463820576667786}","{'0': {'0': 0.6552900671958923, '1': 0.18316467106342316}, '1': {'0': 0.730428159236908, '1': 0.7463820576667786}}",1.2075217962265015,0.4257397949695587,1.5923898220062256,0.49514898657798767,0.8226537704467773,0.35633060336112976,16.125819570319095
O60879,CER_d18_0_16_0_C16,0.6737536787986755,0.4590887129306793,0.5933578014373779,0.5933578014373779,0.0,0.6938526034355164,0.5855636596679688,1.8828362226486206,10.448305130004883,"{'0': 0.46527403593063354, '1': 0.7638046741485596}","{'0': {'0': 0.46527403593063354, '1': 0.15055404603481293}, '1': {'0': 0.5933578014373779, '1': 0.7638046741485596}}",1.2276158332824707,0.5597763061523438,1.1775586605072021,0.5943423509597778,1.2776730060577393,0.5252103209495544,16.889462683936237
O75077,CER_d18_0_16_0_C16,0.6554248929023743,0.5804278254508972,0.4258806109428406,0.4258806109428406,0.0,0.7128109335899353,0.49958786368370056,1.9908534288406372,19.104841232299805,"{'0': 0.5901381969451904, '1': 0.7230994701385498}","{'0': {'0': 0.5901381969451904, '1': 0.14448724687099457}, '1': {'0': 0.4258806109428406, '1': 0.7230994701385498}}",1.6425656080245972,0.3592228293418884,1.827211856842041,0.4433937966823578,1.4579193592071533,0.27505189180374146,43.910219494717566
